,RHA015__A549__turquoise,RHA016__A549__turquoise,RHA017__A549__turquoise,RHA018__A549__turquoise,RHA028__A549__turquoise,RHA029__A549__turquoise,RHA030__A549__turquoise,RHA031__A549__turquoise,RHA032__A549__turquoise,RHA033__A549__turquoise,RHA034__A549__turquoise,RHA035__A549__turquoise,RHA036__A549__turquoise,RHA037__A549__turquoise,RHA038__A549__turquoise,RHA039__A549__turquoise,RHA040__A549__turquoise,RHA041__A549__turquoise,RHA042__A549__turquoise,RHA043__A549__turquoise,RHA044__A549__turquoise,RHA045__A549__turquoise,RHA046__A549__turquoise,RHA047__A549__turquoise,RHA048__A549__turquoise,RHA049__A549__turquoise,RHA050__A549__turquoise,RHA051__A549__turquoise,RHA052__A549__turquoise,RHA053__A549__turquoise,RHA054__A549__turquoise,RHA055__A549__turquoise,RHA056__A549__turquoise,RHA057__A549__turquoise,RHA058__A549__turquoise,RHA059__A549__turquoise,RHA060__A549__turquoise,RHA061__A549__turquoise,RHA062__A549__turquoise,RHA063__A549__turquoise,RHA064__A549__turquoise,RHA065__A549__turquoise,RHA066__A549__turquoise,RHA067__A549__turquoise,RHA068__A549__turquoise,RHA069__A549__turquoise,RHA070__A549__turquoise,RHA071__A549__turquoise,RHA072__A549__turquoise,RHA073__A549__turquoise,RHA074__A549__turquoise,RHA075__A549__turquoise,RHA076__A549__turquoise,RHA077__A549__turquoise,RHA078__A549__turquoise,RHA079__A549__turquoise,RHA080__A549__turquoise,RHA081__A549__turquoise,RHA082__A549__turquoise,RHA084__A549__turquoise,RHA085__A549__turquoise,RHA086__A549__turquoise,RHA087__A549__turquoise,RHA088__A549__turquoise,RHA089__A549__turquoise,RHA091__A549__turquoise,RHA092__A549__turquoise,RHA093__A549__turquoise,RHA094__A549__turquoise,RHA095__A549__turquoise,RHA096__A549__turquoise,RHA097__A549__turquoise,RHA098__A549__turquoise,RHA099__A549__turquoise
HECW2,0.0,0.0,0.0,0.0,0.0,0.0,0.14981604210590604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319019577213597,0.0,0.08050690577404856,0.0,0.0,2.0713164767231933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.530630127685673,6.12726182872561,0.0,0.0,0.0,0.0,0.0,0.0,7.872410169536897,0.0,0.0,0.0,0.0,0.0,0.0,3.5122142423302325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3242403238206917
CLN3,1.6873115700100991,0.0,1.8466417399359674,2.8473675939825944,1.4376379003888324,5.425771469982322,2.344714894490127,0.0,2.446224463777476,0.0,1.55971205517797,0.0,6.611194516152427,3.379995171457087,1.4514933578112228,2.1925413805096605,0.0,0.0,2.4315641275760216,1.4632771730682892,6.88629406817653,2.593934556952418,0.0,1.9065019774079053,0.0,0.0,0.0,1.4595785037456184,0.0,0.0,0.8431388766044772,0.0,0.0,3.084532044057426,2.664776355710387,4.049700461453794,1.288523938430802,3.8720899893347926,1.5231504156489717,3.2202757754003946,2.123272198854485,0.3419254202575365,0.0,2.1321457793030456,0.0,0.0,0.0,0.0,3.2634701541478908,0.0,3.869940480210059,0.0,0.0,3.488283624484791,7.482057681229046,1.9916152639323517,0.0,0.0,2.891423075506716,2.6603217014201905,2.3044438702342047,1.3992367315323058,3.8065818426209277,0.0,0.0,5.934330137508628,1.2923164786670083,1.4677385653241253,0.40016518521661193,0.0,4.748123061722832,2.0831486795874503,3.5219427202263818,0.0
LARP6,0.0,0.0,0.0,0.0,0.0,0.0,6.875276309456205,7.389781892199173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7308638143888038,0.0,0.0,0.0,3.184304101071818,0.0,2.6851328204781333,0.0,0.0,0.0,0.0,0.0,6.9160705307320285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.968192151967024,0.0,0.0,0.0,0.0,0.0,5.437507407113034,0.0,1.7600037273187228,0.0,0.5809346495099039,0.0,0.0,0.0,0.0,0.0
SDSL,4.806040440424442,0.0,0.0,0.0,0.0,4.143221970095945,3.3304350629760453,0.0,0.0,0.0,7.3313738085244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.520327951651293,0.0,1.036967453459008,5.522193883611891,7.046534714067613,0.0,0.0,0.0,0.0,0.0,6.713434632611243,0.0,5.09915210613445,0.8266823021719707,0.0,0.0,0.6572009567155205,0.0,0.0,0.0,1.2126066896952217,1.1335240713718762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.046429942551819,0.0,0.0,0.0,0.0,4.708805243819537,0.0,4.744236458268314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCDC2,3.5471413170625365,2.9701045097668146,3.5678131293786617,0.5071562887563732,3.4382449384021045,3.8137504133945335,0.7423537959584521,6.3076161362117595,0.0,0.5895314868038017,6.5652513871898845,0.0,0.0,1.4769363639233593,0.0,0.2040768460547039,2.1654489162609174,0.0,3.631104282365877,0.2157332595824999,1.1464857899888241,0.3439955830153003,5.006069077772908,5.378730091777747,5.760928811305166,3.674822183961822,0.0,1.1092870018143348,4.2777541951352225,5.710244396238951,4.822546613226615,0.0,6.266831507112287,4.576032288220807,0.7841035742609782,3.424447828377466,5.871355769546142,0.0,5.323128638851785,6.345318305365496,4.936944111173719,1.4167046517829598,4.645228982108131,0.0,3.400029617929628,0.22626682731678263,0.0,4.454379909536572,1.485220713155906,6.02189719574105,0.0,7.17201739492343,1.2445583063434915,0.31919477408233066,3.653484276787342,4.493173359494378,0.0,0.0,0.0,2.869958241569559,0.2788792383322396,0.6029926958376763,5.7514717551592325,0.0,2.903630270796953,3.561509440569645,4.040041989155826,5.017173649892375,0.29900428630306625,5.548137573577566,0.0,5.262049731073951,0.0,0.0
SEC31B,0.0,0.0,0.49769308786341054,0.0,0.0,0.2219537753664516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.677386462162624,0.0,3.852867789141107,0.0,0.0,3.5885407522470127,0.0,0.2767860689292001,0.0,7.696299908055639,0.0,0.0,0.0,0.0,6.7706308600247755,2.8057939062047423,0.0,0.3636746005702992,0.0,0.0,0.0,0.0,0.0,0.0,1.6960472452700843,0.0,3.524327008800038,0.0,0.0,0.0,1.9160600180358922,0.0,3.577851755160926,0.0,0.0,0.0,2.5904918401279473,0.2969248676108043,0.0,4.760354030276473,0.0,0.0,4.723929835658324,0.0,0.0,0.0,0.6038169313264041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.453945517464481,0.0,0.0
HIVEP2,3.0709954759530556,0.0,5.297851705695742,0.10444522691922255,0.0,0.0,0.0,0.0,0.22030642575568934,5.171635184027353,0.0,0.2155469000272098,0.0,0.0,0.0,0.0,0.0,0.0,0.32869747178596875,0.0,1.6575073900600117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.254601601139081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.049351959135292,3.837378159753807,0.0,0.0,0.0,0.0,0.0,0.0,7.767529007117624,5.572331880169847,0.0,3.8506794268648914,0.0,0.0,0.0,0.12467367864096754,0.0,3.9184053175878737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999413983424338,0.0,0.5871748595277959,0.0,0.0,0.0,2.224287289892002,0.0,0.0
PAK1,6.27828961455295,2.031733949857701,2.330039165844096,2.272868247306397,0.0,4.407325555878239,4.616140052904103,1.5128488435426002,2.1441410229735554,0.0,1.1745726033356956,0.0,0.0,2.140997824095238,1.4476215114565572,0.9255293271185855,0.9160179664852872,0.0,1.738015494038772,1.8881645938931533,2.159690534574513,3.9649438143015407,0.0,4.985263604863736,1.9356822639970634,3.7339074484614696,0.0,0.0,0.0,4.520353098087316,5.012711684510398,0.0,3.9207125165880576,2.482311366411398,3.6442831643177125,5.97109055706538,0.7836544482254578,2.0985913611145706,0.9725632651056202,2.664837781598275,0.0,1.9213296862598699,1.7161963705618721,5.21198171393207,0.0,0.0,0.0,0.0,0.0,0.0,6.267706199802372,0.0,1.9053817096105565,1.6785947872982885,7.352802655356314,6.670429648544145,0.0,2.3057896257358426,2.1006345885386146,1.5171144047485443,0.0,4.428068672793161,1.8210325810182275,0.0,0.0,1.014083869369327,0.7938243181071691,2.2508979238185436,0.0,1.4194256287656235,0.0,1.983871013824046,2.309732082692853,0.0
DAXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.113242083994131,0.0,0.0,0.0,3.016023783069227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2758767989429725,6.892099542926072,0.0,0.0,0.0,0.0,3.599365406610258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422099559993497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.459312263474156,1.6021860465627962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538107430756815,5.287882261315023,0.0,0.0,7.380140671126359,0.0,0.0,0.0,0.0,0.0,2.796741019758202,0.5315745971596737,0.0
EXO1,0.38517036213879696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.759522054980998,0.0,0.0,0.0,0.0,0.0,3.691042760946288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170133375677109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOLK,0.0,5.186845184945315,0.0,0.0,0.0,0.0,0.0,0.4351186272359764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.690605661665874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.390984031365318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF8,3.1884151679021056,0.0,0.0,4.979357739365249,0.0,0.0,0.0,0.0,0.0,0.8694529441971619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.635783407378582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.193109370690576,0.0,4.5531392895217735,0.0,0.44680990675499205,0.0,2.3607182342391453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0852189793633102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491093293977908,1.3658940637558503,0.0,0.0
OSGIN1,5.525705587508238,6.816702094316857,0.0,0.0,0.0,0.0,5.1059881033432335,0.6185685110169084,0.0,0.0,7.330441875472208,0.0,0.0,0.0,0.0,1.3968006661768846,5.3198744001547675,0.0,3.1703593475591294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871780578495061,2.123421202194825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.730437801432112,0.0,0.0,0.0,1.61630123033233,0.0,0.0,0.0,0.0,0.0,1.673429786892683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2782167497025245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP300,0.0,0.3448807511470811,0.5647078897505666,1.5193154435657192,0.0,3.4826418003085755,0.12629930925304766,4.213051712851747,3.556159612994672,6.422993176025797,0.0,0.0,2.408133036749547,0.8158844276047496,0.0,0.0,5.912139658416622,6.137517868657718,0.0,0.0,3.8687855225553522,2.2328694720384306,3.2000366038809522,3.00646140637076,1.1052623716675525,0.0,0.0,1.6343655787982634,0.0,0.0,2.2308239888230235,1.3359462434939027,0.2435655053921245,1.5763963652260125,0.0,0.8426450128547678,0.0,3.2231429427532796,0.0,2.0569649598007262,1.3326735663022518,1.346514442324314,0.138838055004427,0.0,2.8675288263633987,0.0,0.0,5.210552514389043,2.9805225694737034,0.8243784663841313,0.43311756073011337,0.0,0.0,0.1365243885548064,0.0,1.0106008332265055,0.43440244904501546,0.0,2.6444262302223094,0.11328203025088569,0.0,0.0,0.0,6.935165049603695,1.5815585368267133,6.007274004129089,1.5518654212768817,3.555754814682758,0.3705850284885906,0.0,0.0,4.904296222207766,1.1492333473201815,6.4026948941549415
CD40,0.0,5.122681000631832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816151423395123,0.0,5.94394007490523,0.0,0.0,1.2090727558706695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.897530871847811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.763793976079338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5776661658368776,0.0,0.0,3.6738729681099667,0.0,0.0,0.0,7.270883966126697,0.0,0.0,0.0,6.151526023527189,0.0,0.0,0.0,6.359329646414362
RBM33,0.0,2.8649665987116513,0.8937264307198292,0.0,6.007249332304413,0.0,3.646899948621948,0.0,0.0,0.0,0.0,0.0,0.0,0.20005732619953173,0.2492365827256411,0.0,0.0,0.0,0.0,0.0,0.0,4.245465238731921,3.5809172886632075,2.8909310767159724,0.0,0.0,0.0,0.0,0.0,0.0,7.332108177679337,0.0,0.0,0.0,4.422784672214119,0.0,1.3262669612930176,5.391265933302702,6.013169671237591,2.2211996439942463,0.0,2.6744109337692215,0.6897840035294236,0.13387767553275365,0.0,0.0,0.0,3.7446455013787627,0.0,0.0,0.2823686322724483,1.9902868922326236,1.8256676024504843,1.0264105676197728,2.41662359163287,1.7691835413221242,0.19874683887576633,5.081808290848106,1.2536020759865147,0.0,1.51242917838387,0.0,4.884392783888851,0.0,0.0,0.0,0.0,0.5829750221863671,4.323737541972976,3.847044814483894,0.0,5.78879009866328,0.0,0.0
FOXRED2,0.9357501434609515,0.0,0.0,3.747902939412549,3.7544813530616254,0.8080991607016417,0.0,1.6174019318401105,0.0,1.4984449161108815,0.24881290459536903,0.0,0.0,0.0,0.2279307943944554,2.190184989983456,4.147567207094633,2.621831517018493,0.0,0.0,1.2843838347048155,1.0931882996192583,2.5178828833293667,3.5912844646019595,0.0,0.0,6.500335204510359,0.0,2.071923951119477,1.1860884813229844,0.6798993631699253,1.0994366050900508,4.784933167971797,0.0,0.0,2.508192832488389,0.2318280507883919,0.0,0.295138776368244,2.761504427200962,0.45266922795834647,1.2617293789978277,6.34530056158862,2.8611971050722578,0.0,0.0,0.0,0.26821758375971205,0.0,6.931777594921698,0.0,0.0,1.0638687468217425,0.49420667971441906,0.0,3.2693249484088076,0.0,0.0,0.8911197284964997,3.7843888139971478,0.23981594097073664,0.0,5.853546605815434,0.6094419976534167,0.0,1.6376844307895897,2.733514872182952,0.0,0.34404445755151797,4.997716932940619,0.4363804129139726,0.6981099941488513,0.7749738205250708,3.8173469703050458
TMEM164,0.0,0.0,0.0,0.0,0.0,4.530944686718619,0.3986250911190303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6818630109497896,0.0,0.0,0.0,0.0,6.3568568804239325,3.5129600596265966,0.0,0.0,0.1963124323057075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.308632090468777,3.4781175802356437,0.0,0.0,0.0,4.778040322267524,1.533697893809561,0.0,0.0,0.0,0.0,5.989039069111832,0.0,0.0,0.0,4.701166431428139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867975513609994,0.0,0.0,0.0,3.54794331129035,0.2068919861688467,0.0,0.0,4.127476456524362,0.0,0.0,0.0,0.0,0.0,0.0,6.899308580499246,0.0,0.0,0.0
GPD1L,3.133142623497972,0.0,0.0,0.617004082825874,0.0,3.930633270560754,0.0,0.0,0.0,0.0,0.0,0.0,2.4746852322098896,0.0,0.0,0.0,0.0,3.8175414001514336,5.058805681971831,0.0,0.0,0.0,0.6681445464014992,0.0,0.0,0.5197562549209293,0.0,0.0,0.0,0.0,0.0,0.0,1.0218705524353084,0.0,0.0,4.200331711868358,0.0,0.0,0.0,1.9479914978634187,0.0,4.3200874850719675,0.0,0.0,0.0,7.404221930838793,0.0,0.2715702969301614,0.0,0.3834471761242211,2.344484822011005,0.0,0.0,0.0,0.0,3.814037647539975,0.31870902751749197,1.3090306297887486,0.0,0.0,0.0,1.3176166570160845,0.0,1.635238968084746,0.0,3.542617130880443,0.0,0.0,0.48375542460264687,0.0,0.0,0.0,0.0,0.0
BTRC,0.0,0.2295042501541478,0.0,3.641800327915205,0.0,4.926654177571644,0.0,0.0,0.0,0.0,0.0,0.0,3.3639139648969945,0.0,0.0,0.0,0.0,0.0,1.898854566102337,0.0,3.203667881163443,2.230888530342186,1.4052463206997006,0.0,0.0,0.0,0.1768652771691272,0.0,0.0,0.0,0.0,0.0,0.0,6.276020155156394,0.0,0.0,0.0,0.0,6.316305067285108,0.0,0.2964327381764261,0.0,0.0,1.0600058666685148,0.0,0.0,0.0,0.0,0.0,0.0,5.137474833506462,0.0,0.0,0.0,0.0,5.725907443967716,0.0,0.0,6.275748324778702,0.0,0.0,0.0,0.0,0.2994603717678996,0.0,0.0,6.473600232199425,5.195347598322219,0.0,3.9503844255775467,0.0,0.0,5.370474691676184,3.0277344106804787
TCTA,0.0,0.0,0.0,0.0,0.8523448825622302,0.7366602875929793,0.8903439590179236,7.1197607887847445,4.924765006690901,4.950239767128766,0.0,0.0,0.7514474388011636,0.0,0.0,0.0,0.0,0.0,6.548239319575263,0.0,0.0,1.5758254128437854,0.0,0.0,0.0,0.0,0.0,2.1920773559233555,0.0,0.48842040290243943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0938508492527628,1.011910640216344,0.0,0.7995614934034527,0.0,1.2296432916370679,0.0,0.4710074049733217,0.0,0.0,2.163302280520806,0.4100990068046225,0.0,0.0,1.1297446055078193,0.0,0.0,0.0
ZSWIM6,0.0,3.4684138848761865,5.578295695247785,0.0,0.0,3.34081147912207,3.332617717631265,6.067311733189303,0.0,0.674246400862247,0.0,0.0,3.409123418703032,0.0,3.297682993884445,0.0,0.0,4.131556560742951,0.0,0.14984725125735426,3.868024917421399,4.294554585563702,2.851197339291686,1.8966554829779545,4.1792084666023905,1.9023437577640177,0.0,5.991022910444924,3.643290542444575,5.853925805476987,1.4416587595689783,0.9663588476069377,1.905886130265558,0.15796337764962476,0.0,0.0,3.8287331191509097,0.0,2.2584284707759825,2.1174390579373767,6.827260126040192,2.4294097545360103,2.148751926345085,1.4106775856600926,0.0,0.15992105341237842,0.8396242629715366,2.0487314166403183,2.4432326691821293,0.0,0.0,0.0,0.0,0.0,0.336950587148951,3.4059392784100955,0.0,5.109427426686154,2.2810038091822777,0.0,4.64272467325021,0.0,0.0,0.0,0.0,1.5303354784504015,1.7828656255406545,4.83493870444532,3.463661688417118,0.0,3.285559057182304,2.8252177979389477,0.0,0.0
ARL4D,0.0,0.0,0.0,4.9987912366629255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.978129718250323,0.0,7.270510254500086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698874099703949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8296953394739648,0.0,0.0,0.0,3.333306366854696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF15,0.0,0.0,0.37157781963964254,0.2801296443191859,0.0,0.33270449694361026,0.15785604865259764,4.701188615388513,0.0,0.24238299838451974,0.0,0.1561040350435388,0.13911057754906528,0.37475350605102303,0.0,0.1335631312027545,1.0421820406642897,0.0,0.5604987785476498,0.5673108202630317,0.0,0.18350811105344686,0.3661694378674376,0.2904987190301961,5.563423576515341,0.17778898008159913,0.33081077788228647,0.13505502984671008,0.37427386985134703,0.0,0.47048584601672977,0.19475906031605061,0.0,0.5938251098213643,1.6078108361257941,0.0,0.2726216489464716,5.871589873476857,0.0,0.0,0.6328107529634353,3.1827669725294876,0.0,6.854220115455904,4.189500410156871,0.0,0.35941209271184965,0.0,0.0,0.24036684553067686,0.0,0.0,6.157332786270292,0.39027366926922935,0.668438679384256,0.17266416123092965,0.19719357048021602,0.0,0.1563293022034848,5.095249317019024,0.0,0.12466282789721153,0.4796165391608358,0.0,0.35416099680800206,0.0,0.12005434552649577,0.5883613306447157,0.5853654372617272,0.0,0.2043348163366138,0.0,1.152741564273581,0.0
GNRH1,5.7716294404443005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.078883046521989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.162703501236965,0.0
QDPR,5.483654573281644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40881781779113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162262279883582,1.9590616142757145,0.0,0.0,0.0,0.0,0.0,2.2947824686980725,2.842357383999878,0.0,6.3147363985863105,0.0,0.608698552973744,0.0,0.945099749160479,0.5951923637942587,0.0,0.0,0.0,0.0,0.0,5.081659187190298,6.108934207610536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49400111206598,0.0,0.0,0.0,0.0,0.0,4.899373842388775,0.0,0.0,0.0,0.0,0.0
PSMD3,0.0,1.6338310639595182,4.0576842037641585,0.0,1.7481692294586906,1.6747950721741094,1.9788509184339755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7740849089291209,2.5746900948005784,0.0,3.6652790610878707,0.0,0.0,1.6941491906866324,0.0,0.0,0.0,2.6174818646228726,0.0,0.0,0.0,0.0,0.0,4.971364211787141,0.0,2.793298709979432,0.0,0.0,0.0,1.6297762521479808,0.0,0.313329450204809,0.0,0.0,3.0719634109469394,0.0,1.769619423228308,3.8104019715399104,0.0,0.0,4.275193333902206,0.0,0.0,0.0,5.097888859409488,3.1609185751490734,0.0,0.0,3.506589248612254,0.0,3.500139178691614,0.0,0.0,0.0,0.0,5.418328272691006,0.34742641551965225,7.001104140765709,5.020933283141753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPYL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.156396616597665,0.0,0.0,0.0,0.0,0.0,0.0,4.425788251145304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THNSL1,2.7915703028143404,0.0,0.0,0.0,0.40624385666254437,5.670514627930451,3.2572414913021905,0.0,0.0,0.0,0.24070021772759212,0.49478219013814845,0.9328639574511471,2.27502791277313,0.0,0.22433298315616168,0.8785535024423335,0.0,0.0,0.0,5.5152866795659135,0.0,0.2717579238482798,0.0,0.0,0.29969949521341727,0.0,0.0,0.0,0.0,0.0,0.0,0.2851867603148371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.392128486057041,0.0,0.0,0.32680653406163823,0.28777014159423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64575640986847,0.0,0.0,0.260034089227234,0.0,1.4508813152733684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.157894600724831,0.0,4.030742165472034,4.6883202562879704,0.0
VAMP2,0.0,0.0,5.07398299849082,0.0,0.0,0.0,1.114933329857735,0.0,0.0,0.0,0.0,6.676493093841772,0.0,0.0,0.0,0.0,0.41482288242898757,0.0,0.8588427728506639,0.41524270805328223,3.0141035135813654,2.303885933246802,3.6399035664851356,2.47858617222215,0.0,0.528451297653233,3.662501757314322,0.0,2.565153576416625,2.5361673163442533,0.0,0.0,0.0,0.0,0.0,0.8027449552066509,0.00022989389199765077,4.135239339827232,2.648612696249952,0.7188100660735297,0.0,2.310034679048559,0.0,0.0,1.7030785450261776,0.0,0.0,3.6935984658500445,3.9380693243342844,3.7604125832638746,3.6373204262116787,0.0,0.0,1.7283036705717738,0.0,0.0,5.678801521398273,0.0,5.425825169016793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9045573146232235,0.0,0.0,0.0,2.9152417041211023,4.735446357997318
C19ORF66,0.0,1.889360614612993,0.0,1.6002649952721313,1.1262196045464783,0.0,4.806416865379568,1.1977270268684144,0.0,0.0,0.0,0.8265049642747759,1.563470558440982,0.5702122592023704,1.080944127535147,4.0252591819368915,0.0,0.0,0.8738218584397528,1.8277458720282638,0.0,1.4439354636070347,0.0,3.238452127734882,1.2238796913468721,0.8945888537000795,0.0,0.0,5.850619424991626,2.0085299153158584,1.231266501267838,0.0,0.0,1.6233518560723579,1.6202110263241136,4.4571740027042,0.5673799468173025,0.0,0.7657884686493628,3.138992993005476,0.0,0.0,0.0,2.856818411094454,0.7233436155710818,0.0,0.0,3.8306609743997635,1.562044555332717,1.208929221201561,4.420219629011867,0.0,6.679311188734958,0.0,0.0,0.0,0.0,1.48193437282935,2.0976006842425643,0.7105562989668309,0.7816198997850334,0.0,0.0,0.8048193226574059,1.9384288308765063,0.0,0.9045966189095264,0.0,2.733213318416904,0.0,1.0179005345790755,4.0661753189340155,0.0,0.0
